Dropoff Community Area,Ride Date,Total Number of Rides,Average Ride Length
38,01/18/2013,15,4.993333333333333
38,01/18/2014,25,6.445999999999999
38,04/23/2017,12,2.6
38,04/23/2016,28,4.310714285714285
38,04/23/2015,51,4.920392156862745
38,04/23/2014,44,4.354545454545454
38,04/23/2013,25,11.540000000000004
38,03/04/2017,15,5.972666666666666
38,03/04/2016,47,3.753829787234042
38,03/04/2015,43,4.469302325581394
38,03/04/2014,49,4.281632653061225
38,06/08/2015,18,6.7200000000000015
38,06/08/2016,33,2.924242424242424
38,06/08/2017,24,4.634583333333334
38,10/16/2016,18,6.06111111111111
38,10/16/2015,41,5.134878048780488
38,10/16/2014,36,5.24638888888889
38,10/16/2013,14,3.9992857142857146
38,12/10/2014,34,5.573823529411766
38,12/10/2013,39,4.345641025641025
38,06/08/2013,18,3.8900000000000006
38,06/08/2014,38,5.343684210526317
38,12/10/2016,18,5.0555555555555545
38,11/12/2013,19,4.668947368421051
38,12/10/2015,34,5.417058823529411
38,07/23/2015,39,4.849999999999998
38,07/23/2016,15,4.393333333333333
38,04/20/2013,17,7.005882352941178
38,07/23/2017,29,6.008620689655173
38,04/20/2014,40,5.7829999999999995
38,04/20/2015,32,4.296875
38,04/20/2016,26,4.561538461538462
38,03/24/2017,31,4.205161290322578
38,04/20/2017,20,3.857499999999999
38,07/23/2013,12,1.5875000000000006
38,07/23/2014,38,4.999999999999999
38,03/24/2016,43,3.2911627906976735
38,03/24/2015,44,6.65909090909091
38,03/24/2014,36,5.128055555555557
38,03/24/2013,20,4.904999999999999
38,11/28/2014,28,4.135714285714285
38,11/28/2013,20,5.2035
38,11/28/2016,16,6.0962499999999995
38,11/28/2015,32,5.525
38,11/12/2014,38,5.45263157894737
38,11/12/2015,49,4.328571428571429
38,11/12/2016,17,5.552941176470589
38,01/20/2013,7,5.357142857142857
38,01/20/2017,16,5.391875000000001
38,01/20/2016,26,6.512307692307691
38,01/20/2015,31,5.887096774193548
38,01/20/2014,19,4.636842105263158
38,08/14/2016,14,5.064285714285715
38,08/14/2015,39,5.76051282051282
38,08/14/2014,38,5.276315789473684
38,08/14/2013,18,7.893888888888887
38,09/17/2013,14,4.304285714285714
38,09/17/2016,24,4.366666666666666
38,01/27/2017,24,6.970416666666669
38,09/17/2014,44,5.375000000000001
38,09/17/2015,33,6.194848484848485
38,04/27/2013,25,5.539999999999999
38,04/27/2016,34,20.46764705882353
38,04/27/2017,21,5.679523809523809
38,04/27/2014,42,5.436428571428571
38,04/27/2015,32,5.190624999999999
38,01/27/2014,15,4.8213333333333335
38,01/27/2013,9,15.622222222222225
38,01/27/2016,33,4.024242424242424
38,01/27/2015,41,4.553658536585366
38,01/11/2014,25,4.284800000000001
38,01/11/2015,25,4.546399999999999
38,01/11/2013,22,9.390909090909089
38,01/11/2016,23,2.77
38,01/11/2017,17,4.300588235294118
38,11/19/2015,44,5.7659090909090915
38,08/05/2016,37,5.5078378378378385
38,11/19/2016,16,5.32625
38,08/05/2014,34,4.05
38,11/19/2013,23,6.255652173913044
38,11/19/2014,47,5.519148936170215
38,08/05/2015,28,6.3428571428571425
38,08/05/2013,15,3.1873333333333336
38,06/17/2017,16,4.903125
38,06/17/2014,30,4.974666666666667
38,06/17/2013,9,3.8500000000000005
38,06/17/2016,32,4.9221875
38,06/17/2015,32,6.5928125
38,03/15/2016,29,4.579310344827586
38,03/15/2017,20,5.2165
38,03/15/2014,40,3.97325
38,03/15/2015,35,6.3742857142857146
38,06/20/2014,53,5.766037735849057
38,03/01/2015,29,5.755172413793105
38,03/01/2016,34,3.6882352941176477
38,06/20/2013,17,5.158823529411764
38,03/01/2017,32,3.426874999999999
38,06/20/2016,28,5.5028571428571444
38,06/20/2015,41,4.714634146341463
38,10/07/2015,39,4.345897435897437
38,10/07/2016,28,3.971428571428572
38,06/20/2017,12,3.2091666666666665
38,10/07/2013,19,4.205789473684211
38,03/01/2013,26,9.03076923076923
38,03/01/2014,37,3.5143243243243245
38,10/07/2014,29,6.0758620689655185
38,07/16/2016,38,8.310526315789472
38,07/16/2015,27,4.059259259259258
38,03/15/2013,20,8.57
38,07/16/2017,21,5.0409523809523815
38,07/16/2014,43,5.311627906976743
38,07/16/2013,13,8.19923076923077
38,04/07/2016,36,5.501111111111111
38,04/07/2017,14,3.241428571428572
38,03/08/2016,35,4.12
38,03/08/2017,14,6.635
38,03/08/2014,45,4.33
38,03/08/2015,31,4.3496774193548395
38,03/08/2013,23,5.486956521739131
38,12/17/2015,43,4.3093023255813945
38,12/17/2014,56,4.396428571428572
38,12/17/2016,14,6.372142857142857
38,06/24/2017,13,4.226923076923077
38,12/17/2013,19,4.731052631578947
38,06/27/2015,36,5.425000000000001
38,04/07/2014,28,5.221428571428572
38,06/24/2014,27,5.103703703703703
38,04/07/2015,42,4.761904761904763
38,06/27/2014,49,5.268775510204082
38,06/24/2013,13,4.466923076923077
38,06/24/2016,40,11.731999999999996
38,06/27/2013,17,4.411764705882353
38,06/24/2015,42,5.331904761904763
38,04/07/2013,18,3.9777777777777774
38,06/27/2017,21,5.543333333333334
38,06/27/2016,22,4.322727272727272
38,03/11/2013,13,4.392307692307692
38,03/11/2017,27,6.536666666666667
38,03/11/2016,48,4.551041666666666
38,03/11/2015,44,4.342272727272728
38,03/11/2014,45,5.864444444444444
38,02/26/2016,38,3.9578947368421056
38,02/26/2015,48,5.216666666666666
38,02/26/2017,10,4.359999999999999
38,01/14/2013,11,9.399999999999999
38,01/14/2014,29,3.660344827586206
38,08/01/2016,33,6.099999999999999
38,08/01/2015,52,5.4625
38,08/01/2014,46,4.502173913043478
38,11/25/2013,20,8.290000000000001
38,11/25/2015,31,4.316129032258065
38,11/25/2014,46,4.941086956521739
38,08/01/2013,19,3.836842105263158
38,03/18/2014,35,4.382857142857143
38,03/18/2013,23,10.033913043478261
38,03/18/2016,47,4.189574468085107
38,03/18/2015,49,5.043469387755103
38,09/13/2016,17,5.923529411764705
38,09/13/2015,27,6.440740740740741
38,09/13/2014,43,5.732558139534884
38,09/13/2013,21,3.697619047619048
38,10/13/2013,15,4.598666666666667
38,10/13/2014,25,5.552000000000001
38,10/13/2015,20,5.529999999999999
38,10/13/2016,16,7.06875
38,01/04/2016,21,4.5476190476190474
38,01/04/2017,17,5.021176470588236
38,03/18/2017,25,5.385199999999998
38,11/25/2016,11,3.608181818181819
38,01/14/2015,35,5.07142857142857
38,01/14/2016,36,6.508333333333333
38,01/14/2017,8,4.22375
38,02/26/2014,44,4.863636363636363
38,08/21/2016,18,4.527777777777778
38,02/26/2013,19,9.094736842105263
38,08/21/2015,48,5.747916666666669
38,08/08/2013,16,4.423125
38,08/21/2014,39,5.2953846153846165
38,08/08/2014,33,4.377575757575758
38,08/08/2015,43,16.71860465116279
38,08/21/2013,23,6.261304347826088
38,08/08/2016,18,5.351666666666667
38,07/30/2015,30,5.342
38,07/30/2016,32,6.146562499999998
38,07/30/2017,17,3.986470588235294
38,07/30/2013,13,5.898461538461539
38,07/30/2014,45,5.9799999999999995
38,05/07/2017,25,4.9315999999999995
38,06/18/2016,27,4.985555555555555
38,06/18/2017,8,3.0225
38,05/07/2015,44,4.722727272727273
38,06/18/2014,44,4.535681818181818
38,05/07/2016,31,4.216129032258066
38,06/18/2015,41,5.703414634146341
38,05/07/2013,10,3.81
38,05/07/2014,34,3.8079411764705884
38,05/24/2013,17,7.3
38,05/24/2014,39,4.876923076923077
38,05/24/2015,30,4.036666666666667
38,05/24/2016,30,5.141666666666667
38,05/24/2017,27,4.929259259259259
38,07/13/2014,35,5.132857142857143
38,07/13/2015,26,4.073076923076924
38,07/13/2013,17,4.735294117647059
38,01/04/2014,23,5.629999999999999
38,01/04/2015,29,4.7620689655172415
38,03/26/2013,12,13.149999999999999
38,01/04/2013,21,8.519047619047619
38,07/13/2016,25,8.659999999999998
38,07/13/2017,24,7.129583333333334
38,12/04/2013,21,5.397619047619048
38,12/04/2014,45,5.297777777777776
38,12/04/2015,42,5.2095238095238106
38,03/26/2015,38,4.821578947368422
38,02/15/2017,27,5.1433333333333335
38,03/26/2014,40,4.79225
38,02/15/2015,34,4.572058823529412
38,03/26/2017,10,2.9200000000000004
38,03/26/2016,38,6.46421052631579
38,02/15/2016,23,5.630434782608695
38,04/29/2016,42,5.3238095238095235
38,04/29/2017,20,5.04
38,06/18/2013,16,4.9125
38,04/13/2014,35,5.151428571428571
38,04/13/2013,18,7.235555555555556
38,04/13/2016,25,5.435999999999999
38,04/13/2015,30,4.850333333333334
38,04/13/2017,30,5.1
38,06/02/2016,36,5.655555555555555
38,06/02/2015,38,5.535263157894735
38,04/29/2013,13,3.492307692307693
38,04/29/2014,41,5.231463414634146
38,06/02/2014,33,3.766666666666667
38,06/02/2013,13,3.261538461538461
38,04/29/2015,35,4.425714285714286
38,02/15/2013,24,4.755416666666666
38,02/15/2014,48,4.339791666666666
38,12/04/2016,25,5.6048
38,08/16/2013,17,8.165294117647058
38,08/16/2015,43,6.144186046511628
38,08/16/2014,42,4.974523809523809
38,08/16/2016,21,4.230952380952381
38,06/02/2017,19,4.43157894736842
38,07/22/2013,17,7.963529411764705
38,07/22/2017,17,5.125294117647058
38,07/22/2016,30,3.984333333333333
38,07/22/2015,28,7.735714285714286
38,07/22/2014,30,6.293333333333334
38,01/28/2013,8,10.125
38,01/28/2016,32,5.84375
38,01/28/2017,30,4.790333333333335
38,01/28/2014,26,3.481538461538461
38,01/28/2015,36,5.8388888888888895
38,03/10/2015,43,5.5
38,03/10/2016,34,4.111764705882353
38,03/10/2013,17,7.970588235294118
38,03/10/2014,42,5.1552380952380945
38,11/09/2014,27,5.562962962962963
38,11/09/2015,32,4.4340625
38,11/09/2016,20,3.9799999999999995
38,11/09/2013,29,4.676206896551722
38,03/10/2017,31,4.989032258064516
38,09/27/2014,36,5.105555555555556
38,09/27/2013,25,4.9376
38,09/27/2016,16,5.475
38,09/27/2015,29,5.675862068965517
38,02/23/2016,36,4.675
38,02/23/2017,35,6.206571428571428
38,02/23/2014,27,3.7033333333333336
38,02/23/2015,52,4.342307692307693
38,02/23/2013,21,5.538095238095236
38,09/11/2016,16,4.962500000000001
38,09/11/2013,17,3.9958823529411767
38,09/11/2015,40,6.222499999999999
38,09/11/2014,53,4.345471698113208
38,04/21/2013,7,5.128571428571429
38,09/26/2013,18,3.885
38,09/26/2014,34,4.223529411764706
38,04/21/2015,33,5.177272727272727
38,09/26/2015,39,4.925897435897437
38,04/21/2014,40,4.15
38,09/26/2016,16,5.29375
38,04/21/2017,33,5.950909090909092
38,04/21/2016,35,2.982857142857143
38,07/28/2017,28,4.708928571428573
38,07/28/2016,30,5.744
38,07/28/2013,12,4.991666666666666
38,07/28/2015,24,4.733333333333333
38,07/28/2014,35,5.669714285714286
38,11/18/2016,23,7.682173913043478
38,11/18/2013,25,3.1712000000000002
38,11/18/2015,28,5.2196428571428575
38,11/18/2014,35,5.185714285714286
38,12/03/2016,11,4.487272727272728
38,12/03/2015,52,4.778846153846154
38,12/13/2013,41,4.68780487804878
38,09/19/2016,23,4.821739130434783
38,04/14/2016,32,5.2
38,04/14/2017,20,4.43
38,04/14/2014,24,6.516666666666666
38,04/14/2015,29,5.679310344827586
38,09/19/2013,22,6.547272727272727
38,09/19/2014,49,4.473469387755102
38,09/19/2015,36,6.308333333333334
38,04/14/2013,8,4.3625
38,03/20/2016,18,3.138888888888889
38,03/20/2017,27,6.072592592592592
38,12/13/2015,32,4.192187499999999
38,12/13/2014,49,4.698775510204082
38,03/20/2013,24,3.9958333333333336
38,03/20/2014,54,3.8475925925925925
38,03/20/2015,65,3.769692307692307
38,12/13/2016,30,5.4719999999999995
38,10/22/2016,31,5.897096774193548
38,10/22/2014,35,6.230285714285715
38,10/22/2015,35,7.717142857142856
38,09/09/2015,49,4.603265306122449
38,09/09/2016,25,4.336
38,09/09/2013,15,4.120666666666668
38,09/09/2014,32,3.5749999999999997
38,04/19/2015,39,3.765897435897436
38,04/19/2016,31,5.0058064516129015
38,04/19/2013,21,5.876190476190476
38,04/19/2014,38,4.578947368421052
38,04/19/2017,24,6.714999999999999
38,10/22/2013,17,2.9682352941176475
38,11/08/2016,30,4.487666666666668
38,11/08/2015,24,2.9875000000000003
38,11/08/2014,34,5.479411764705882
38,11/08/2013,19,5.626315789473683
38,02/25/2013,20,12.365
38,04/04/2017,23,5.991739130434784
38,04/04/2016,28,4.720357142857142
38,11/26/2015,26,4.261538461538462
38,05/01/2017,22,5.862727272727272
38,11/26/2016,10,5.7700000000000005
38,04/04/2015,41,4.56390243902439
38,04/04/2014,62,5.184516129032257
38,11/26/2013,23,3.3717391304347823
38,05/31/2013,25,4.311999999999999
38,11/26/2014,39,5.67948717948718
38,04/04/2013,18,5.488888888888888
38,05/01/2014,46,5.92608695652174
38,05/31/2014,56,4.687857142857141
38,05/31/2015,35,5.697142857142858
38,05/01/2013,27,4.757037037037038
38,05/01/2016,20,2.1950000000000003
38,05/31/2016,26,3.603846153846153
38,03/19/2013,21,4.361904761904762
38,05/01/2015,50,5.6892000000000005
38,05/31/2017,16,5.253125
38,03/19/2015,27,5.041851851851851
38,03/19/2014,39,3.959230769230768
38,03/19/2017,20,6.3555
38,03/19/2016,40,4.818499999999999
38,12/11/2013,26,6.771923076923077
38,12/11/2014,48,4.990833333333334
38,12/11/2015,33,4.625151515151514
38,12/11/2016,7,3.567142857142857
38,02/25/2014,41,4.174634146341464
38,02/25/2015,53,4.762264150943394
38,02/25/2016,36,4.302777777777777
38,02/25/2017,15,4.379999999999999
38,07/05/2013,15,5.673333333333333
38,07/05/2014,44,4.032272727272726
38,07/05/2017,15,4.540000000000001
38,07/05/2015,32,6.359375
38,07/05/2016,24,6.816249999999999
38,06/28/2013,20,3.13
38,03/09/2014,31,5.28774193548387
38,03/09/2013,21,8.680952380952382
38,06/28/2014,42,4.560952380952382
38,06/28/2015,31,6.199999999999999
38,12/21/2015,40,5.438749999999999
38,12/21/2016,17,4.284705882352942
38,06/28/2016,26,7.021923076923077
38,12/21/2013,42,5.270952380952381
38,06/28/2017,21,5.366666666666666
38,12/21/2014,40,4.5175
38,03/09/2017,18,3.626666666666665
38,03/09/2016,27,4.0814814814814815
38,03/09/2015,43,4.795348837209302
38,12/03/2014,42,5.062142857142857
38,12/03/2013,28,5.009285714285714
38,01/05/2017,11,3.3654545454545444
38,01/05/2016,37,6.129729729729729
38,01/05/2015,44,5.004545454545454
38,01/05/2014,21,4.109523809523809
38,01/05/2013,11,8.418181818181818
38,09/04/2016,25,4.4719999999999995
38,09/04/2014,40,4.529999999999998
38,12/31/2014,53,5.088679245283018
38,09/04/2015,45,4.544444444444443
38,12/31/2015,53,3.8867924528301887
38,12/31/2016,23,3.0652173913043477
38,09/04/2013,18,4.98388888888889
38,12/31/2013,26,4.1996153846153845
38,11/16/2013,19,4.224736842105263
38,11/16/2016,15,3.677333333333334
38,11/16/2015,25,3.2480000000000007
38,11/16/2014,29,5.32896551724138
38,08/09/2015,30,5.583333333333332
38,08/09/2014,54,5.524074074074073
38,08/09/2016,22,7.089545454545453
38,08/26/2016,36,4.886111111111111
38,08/26/2015,25,3.468
38,08/26/2014,39,4.810256410256412
38,08/26/2013,12,4.175
38,11/03/2015,47,4.961702127659573
38,03/16/2017,23,5.771739130434782
38,11/03/2014,42,4.222857142857143
38,11/03/2013,20,2.3100000000000005
38,03/16/2016,30,5.043333333333335
38,03/16/2015,38,4.49421052631579
38,11/20/2016,10,6.610000000000001
38,11/20/2015,48,5.114374999999999
38,08/09/2013,17,6.457647058823531
38,11/20/2014,39,5.320512820512819
38,11/20/2013,15,3.1553333333333335
38,09/21/2014,23,3.9182608695652164
38,09/21/2013,18,5.94888888888889
38,10/08/2013,11,5.86090909090909
38,09/21/2016,34,5.082352941176472
38,09/21/2015,27,7.2407407407407405
38,04/11/2017,21,7.208095238095237
38,04/11/2016,24,3.8000000000000003
38,10/08/2016,24,6.509166666666666
38,04/11/2015,46,4.8130434782608695
38,04/11/2014,43,4.969767441860464
38,10/08/2014,43,4.699534883720929
38,04/11/2013,26,8.225384615384616
38,10/08/2015,37,6.710810810810812
38,12/26/2014,24,5.270833333333332
38,12/26/2015,21,4.938095238095238
38,07/20/2016,27,4.588888888888888
38,12/26/2013,25,3.3799999999999994
38,07/20/2017,18,6.483333333333333
38,07/20/2014,38,5.6928947368421055
38,07/20/2015,44,4.860909090909091
38,07/20/2013,18,7.930555555555555
38,02/05/2015,68,3.7586764705882354
38,02/05/2014,39,4.360512820512819
38,02/05/2013,12,8.588333333333333
38,02/05/2017,13,6.2446153846153845
38,02/05/2016,36,4.491388888888888
38,10/25/2013,25,5.6868
38,10/25/2014,40,5.840999999999998
38,10/25/2015,30,4.536666666666666
38,12/26/2016,14,5.2
38,10/25/2016,19,4.455789473684211
38,08/10/2016,33,5.236363636363637
38,08/10/2013,21,3.5366666666666666
38,08/10/2014,42,6.028809523809524
38,08/10/2015,26,6.449999999999999
38,05/14/2013,17,4.7
38,05/14/2014,37,5.918918918918918
38,06/25/2013,10,5.65
38,06/25/2016,40,6.754999999999998
38,05/14/2017,14,4.770714285714285
38,06/25/2017,14,6.502857142857143
38,05/14/2015,57,6.2561403508771924
38,06/25/2014,29,5.134482758620689
38,05/14/2016,29,6.141379310344829
38,06/25/2015,41,5.0163414634146335
38,12/06/2013,31,4.771935483870968
38,12/06/2016,19,4.177368421052631
38,12/06/2014,33,4.586363636363637
38,12/06/2015,27,4.514444444444443
38,01/02/2014,25,4.1956
38,01/02/2015,31,4.9870967741935495
38,01/02/2016,33,8.681818181818182
38,01/02/2017,13,5.929230769230769
38,11/23/2013,28,4.4775
38,07/18/2017,23,6.810869565217391
38,07/18/2015,34,4.432352941176469
38,03/16/2014,33,5.63121212121212
38,03/16/2013,24,7.500000000000001
38,07/18/2016,21,6.685714285714285
38,07/18/2013,13,4.950769230769231
38,07/18/2014,70,5.665
38,11/03/2016,33,4.076969696969698
38,01/02/2013,6,13.466666666666667
38,09/01/2016,31,6.638064516129033
38,09/01/2015,28,6.1642857142857155
38,09/01/2014,35,4.616285714285715
38,09/01/2013,15,3.166666666666667
38,12/29/2016,25,3.932399999999999
38,12/29/2015,37,5.735135135135134
38,12/29/2014,34,5.004705882352941
38,12/29/2013,28,4.132142857142858
38,03/13/2016,33,5.466969696969696
38,03/13/2017,23,5.219565217391304
38,03/13/2013,18,5.222222222222221
38,03/13/2014,57,5.417543859649123
38,08/23/2013,15,4.1353333333333335
38,03/13/2015,44,5.266136363636363
38,08/23/2015,34,5.1117647058823525
38,08/23/2014,35,4.131428571428571
38,11/23/2016,21,4.4523809523809526
38,11/23/2015,24,3.7125
38,11/23/2014,39,4.9333333333333345
38,08/23/2016,36,6.072222222222224
38,10/05/2015,24,6.896250000000002
38,10/05/2016,20,4.135
38,10/05/2013,21,4.804285714285715
38,10/05/2014,29,3.237931034482759
38,01/12/2017,19,4.2836842105263155
38,01/12/2016,29,4.820689655172412
38,01/12/2015,36,5.077777777777778
38,01/12/2014,26,4.976153846153846
38,01/12/2013,11,17.736363636363635
38,08/06/2014,45,3.7926666666666677
38,02/28/2015,39,5.407179487179489
38,08/06/2013,14,8.440714285714286
38,02/28/2016,26,2.9153846153846157
38,02/28/2013,24,10.283333333333333
38,02/28/2014,56,4.468214285714285
38,08/06/2016,24,4.483333333333333
38,08/06/2015,37,4.3567567567567576
38,01/22/2017,11,7.169090909090909
38,01/22/2016,33,4.284848484848484
38,01/22/2013,15,11.226666666666667
38,01/22/2015,40,5.6475
38,01/22/2014,34,3.9735294117647064
38,08/13/2015,43,6.986046511627906
38,08/13/2016,23,4.856521739130434
38,10/28/2016,27,6.124814814814815
38,02/18/2013,9,6.48888888888889
38,02/18/2014,33,3.6969696969696964
38,10/28/2015,26,4.380769230769229
38,10/28/2014,33,4.8
38,02/18/2015,35,5.73142857142857
38,02/18/2016,41,5.292682926829269
38,10/28/2013,15,14.119333333333335
38,02/18/2017,27,5.355555555555555
38,08/13/2013,13,5.866923076923077
38,08/13/2014,34,4.558823529411764
38,03/23/2014,34,4.529411764705882
38,03/23/2013,19,7.1315789473684195
38,03/23/2017,22,5.149090909090909
38,03/23/2016,26,4.8769230769230765
38,03/23/2015,31,4.074193548387096
38,11/30/2013,29,3.9086206896551734
38,08/03/2013,14,17.306428571428572
38,10/15/2013,22,5.282272727272727
38,08/03/2014,49,4.837551020408162
38,08/03/2015,27,4.996296296296297
38,10/15/2016,22,5.022272727272728
38,06/12/2017,13,5.995384615384617
38,06/12/2016,29,4.737931034482758
38,11/30/2016,21,4.804761904761905
38,10/15/2014,53,5.672075471698115
38,11/30/2015,37,5.8810810810810805
38,11/30/2014,34,4.802941176470588
38,10/15/2015,33,5.036363636363635
38,06/12/2013,13,2.646153846153846
38,02/08/2013,20,6.4275
38,02/08/2014,37,4.46081081081081
38,06/12/2015,53,5.163207547169811
38,06/12/2014,44,4.584090909090909
38,02/08/2017,15,4.021333333333334
38,08/03/2016,27,5.35925925925926
38,02/08/2015,36,4.825833333333332
38,02/08/2016,27,4.937407407407407
38,05/27/2017,17,3.830588235294117
38,05/27/2016,31,5.116129032258064
38,05/27/2015,35,4.955428571428572
38,05/27/2014,28,4.389285714285713
38,05/27/2013,12,5.650000000000001
38,12/19/2016,28,6.371428571428573
38,12/19/2014,44,5.307045454545456
38,12/19/2015,45,5.269111111111112
38,12/19/2013,26,3.581153846153846
38,05/17/2015,36,4.11388888888889
38,05/17/2014,39,4.710000000000001
38,05/17/2017,18,6.950555555555558
38,11/10/2016,23,6.352173913043478
38,05/17/2016,33,5.585757575757576
38,06/22/2014,37,4.567567567567567
38,11/10/2014,24,4.137499999999998
38,06/22/2013,14,9.400000000000002
38,11/10/2015,46,4.897826086956522
38,11/10/2013,16,4.946249999999999
38,06/22/2017,13,6.153076923076922
38,06/22/2016,30,9.360000000000001
38,06/22/2015,32,4.900000000000001
38,12/09/2013,23,6.601739130434782
38,12/09/2014,33,4.393939393939393
38,12/09/2015,29,4.603793103448276
38,12/09/2016,32,3.9596875
38,03/03/2017,28,4.395357142857143
38,03/03/2015,54,4.216481481481482
38,03/03/2016,49,5.363469387755103
38,05/17/2013,25,5.443999999999999
38,03/03/2013,13,6.8769230769230765
38,03/03/2014,35,4.968571428571428
38,02/20/2017,18,5.0166666666666675
38,02/20/2013,19,5.205263157894737
38,02/20/2014,50,5.813199999999999
38,02/20/2015,64,5.027500000000001
38,02/20/2016,33,4.010606060606061
38,04/08/2016,39,6.794358974358975
38,11/22/2015,31,5.4225806451612915
38,11/22/2016,19,3.884210526315789
38,04/08/2015,30,5.39
38,11/22/2013,31,3.5612903225806445
38,04/08/2014,27,4.555555555555555
38,11/22/2014,39,4.577692307692308
38,04/08/2013,17,10.123529411764705
38,12/16/2013,23,5.797391304347826
38,12/16/2014,41,6.307317073170731
38,12/16/2015,25,4.8108
38,12/16/2016,31,5.285483870967742
38,06/14/2016,19,6.8842105263157904
38,06/14/2017,17,5.212352941176469
38,06/14/2014,45,5.260000000000002
38,06/14/2015,44,4.240909090909091
38,06/14/2013,17,6.161176470588236
38,07/08/2013,18,5.905555555555556
38,07/17/2013,18,4.577777777777778
38,07/17/2015,35,5.9142857142857155
38,07/17/2014,46,5.666304347826087
38,07/17/2017,17,4.845294117647059
38,07/17/2016,32,6.7234375
38,04/01/2013,16,7.312499999999998
38,04/01/2015,38,6.744736842105262
38,04/01/2014,34,3.9376470588235284
38,04/01/2017,19,4.247368421052631
38,04/01/2016,35,6.540571428571428
38,07/01/2013,18,5.713333333333335
38,07/01/2014,26,6.70423076923077
38,07/01/2017,14,6.807142857142857
38,07/01/2015,34,5.831176470588236
38,07/01/2016,46,6.809347826086956
38,03/14/2014,52,4.617692307692308
38,03/14/2013,26,17.569230769230767
38,03/14/2016,32,6.444687500000001
38,03/14/2015,65,4.732307692307692
38,03/14/2017,18,4.790555555555556
38,04/17/2013,18,5.083333333333333
38,04/17/2014,39,4.544615384615385
38,11/13/2016,12,4.265000000000001
